dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
wine,RandomNN,2.2118111662790407,2.311098910313604,0.00500035285949707,5,5.0,0.0
wine,RandomNN,1.9604813575344255,1.9430017579608705,0.007996082305908203,5,5.0,1.0
wine,RandomNN,2.1144141176520983,2.140089370131496,0.010002374649047852,5,5.0,2.0
wine,RandomNN,2.0752504937581597,2.046741046262893,0.00500035285949707,5,5.0,3.0
wine,RandomNN,2.4109334188889484,2.4728661976069217,0.009000778198242188,5,5.0,4.0
breast_cancer,RandomNN,1.5044463037628844,1.7223581592719233,0.010999917984008787,5,5.0,0.0
breast_cancer,RandomNN,1.6817714264803227,1.6303025523704118,0.00801396369934082,5,5.0,1.0
breast_cancer,RandomNN,1.5774197449799912,1.5544659794582762,0.010001897811889648,5,5.0,2.0
breast_cancer,RandomNN,1.3809863106386049,1.173195281664264,0.008998870849609375,5,5.0,3.0
breast_cancer,RandomNN,1.5359913022022176,1.5533902353560232,0.010001420974731444,5,5.0,4.0
heart,RandomNN,2.861465454637801,2.7107731043041556,0.008996009826660156,5,5.0,0.0
heart,RandomNN,2.5969215857833365,2.5472316185723396,0.00799870491027832,5,5.0,1.0
heart,RandomNN,2.95818413777804,3.0347537621719662,0.009999513626098631,5,5.0,2.0
heart,RandomNN,3.214977257811544,3.4252021816380678,0.01000213623046875,5,5.0,3.0
heart,RandomNN,3.2285002772223224,3.456075445941861,0.018999338150024414,5,5.0,4.0
iris,RandomNN,1.892468624497224,2.0958868915580866,0.011000871658325195,5,5.0,0.0
iris,RandomNN,2.3490564031986048,2.675808437011695,0.007002353668212891,5,5.0,1.0
iris,RandomNN,1.9976862816377752,1.8919881866107735,0.008262872695922852,5,5.0,2.0
iris,RandomNN,2.149581566618165,1.839228874987733,0.004985570907592773,5,5.0,3.0
iris,RandomNN,1.8842507381007647,1.9437747284050602,0.006001472473144531,5,5.0,4.0
wine,RandomNN,2.0938080152422742,2.0757960503839223,0.007999420166015625,5,5.0,0.0
wine,RandomNN,2.2239530785528863,2.1854253213494617,0.004988908767700195,5,5.0,1.0
wine,RandomNN,2.175509018421154,2.087694863806913,0.004998922348022461,5,5.0,2.0
wine,RandomNN,1.9286058691479515,1.9406734093884788,0.011999130249023438,5,5.0,3.0
wine,RandomNN,1.9550282000955312,1.9768176171706309,0.006000041961669922,5,5.0,4.0
breast_cancer,RandomNN,1.2771556327037619,1.2281777751409209,0.011998653411865234,5,5.0,0.0
breast_cancer,RandomNN,1.4503117373097774,1.3617855766426672,0.008986473083496094,5,5.0,1.0
breast_cancer,RandomNN,1.32891164835445,1.4029425098846722,0.01199793815612793,5,5.0,2.0
breast_cancer,RandomNN,1.4551060926124124,1.4744688514403552,0.020996809005737305,5,5.0,3.0
breast_cancer,RandomNN,1.3654055820835087,1.344263706162618,0.017001867294311523,5,5.0,4.0
heart,RandomNN,3.191700929471497,3.088891757421274,0.01899957656860352,5,5.0,0.0
heart,RandomNN,3.837465483112013,3.1158149320788158,0.01200246810913086,5,5.0,1.0
heart,RandomNN,3.0805905978172485,3.4950154105327904,0.014001131057739258,5,5.0,2.0
heart,RandomNN,3.0598887612912677,3.0379714201703454,0.009011507034301758,5,5.0,3.0
heart,RandomNN,3.282069255115167,3.5143600935813124,0.015996694564819336,5,5.0,4.0
iris,RandomNN,2.3273833906036403,2.4604963638261674,0.006999731063842773,5,5.0,0.0
iris,RandomNN,2.0446719507488798,2.259807539594273,0.00599980354309082,5,5.0,1.0
iris,RandomNN,1.9935964394686407,1.9134170171920173,0.004985570907592773,5,5.0,2.0
iris,RandomNN,1.8911655480023108,1.8535454297630076,0.007000207901000977,5,5.0,3.0
iris,RandomNN,1.980903630049075,2.095806728378645,0.010999679565429688,5,5.0,4.0
wine,RandomNN,1.9185747679484173,2.012578152723596,0.008004426956176758,5,5.0,0.0
wine,RandomNN,2.1229140820911923,2.360042761025998,0.009000301361083984,5,5.0,1.0
wine,RandomNN,2.068659395799065,1.9434036506941041,0.008999347686767578,5,5.0,2.0
wine,RandomNN,2.3157651183072963,2.3401819674845887,0.009133338928222656,5,5.0,3.0
wine,RandomNN,2.174476742784713,2.3584264258006797,0.006994485855102539,5,5.0,4.0
breast_cancer,RandomNN,1.8918449626887384,1.5887260014632432,0.011999845504760742,5,5.0,0.0
breast_cancer,RandomNN,1.1811025170842695,1.1655630377029826,0.008996248245239258,5,5.0,1.0
breast_cancer,RandomNN,1.4429901190049368,1.468697638745211,0.008012056350708008,5,5.0,2.0
breast_cancer,RandomNN,1.1844553529727833,1.3778477678253491,0.007999420166015625,5,5.0,3.0
breast_cancer,RandomNN,1.631769586048317,1.578786714799583,0.00898599624633789,5,5.0,4.0
heart,RandomNN,3.3367046397818143,3.2119123645655705,0.014997482299804688,5,5.0,0.0
heart,RandomNN,2.911458551718954,3.089935421897298,0.010013580322265623,5,5.0,1.0
heart,RandomNN,3.4028508800988653,3.5808292794506538,0.0030059814453125,5,5.0,2.0
heart,RandomNN,3.3450824383174607,3.1480074316298468,0.011000394821166992,5,5.0,3.0
