dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
iris,AnnealedNN,4.2168571686872145,3.903512323379268,0.03200340270996094,5,10.0,4.0
iris,StrategyNN,1.9315053803600781,1.9565834206229389,92.62661051750183,5,10.0,4.0
iris,GeneticNN,1.5460973187513511,1.5843559586846863,120.54941391944885,5,10.0,4.0
wine,BasicNN,4.1221928799377645,5.407281334015622,0.003000974655151367,5,10.0,0.0
wine,RandomNN,2.3248862860540127,2.2550532749276013,0.015000343322753906,5,10.0,0.0
wine,AnnealedNN,2.9265046646617887,6.409668379546694,0.03599953651428223,5,10.0,0.0
wine,StrategyNN,1.8913018922709772,1.895696486513656,113.97199654579163,5,10.0,0.0
wine,GeneticNN,1.8501536670805387,1.9325502967756496,150.75968170166016,5,10.0,0.0
wine,BasicNN,1.9246989133061567,2.3595443580420663,0.005999326705932617,5,10.0,1.0
wine,RandomNN,1.9821321830653533,1.9911796273338416,0.012002944946289062,5,10.0,1.0
wine,AnnealedNN,6.550099651702372,6.853198709003161,0.036012887954711914,5,10.0,1.0
wine,StrategyNN,1.915594176374505,1.9212572173964189,118.37811470031738,5,10.0,1.0
wine,GeneticNN,1.8357815159686959,1.8372731061956369,149.90149903297424,5,10.0,1.0
wine,BasicNN,2.9760992488624836,7.400091620993745,0.002998828887939453,5,10.0,2.0
wine,RandomNN,2.28335427510347,2.1288089298799386,0.01700282096862793,5,10.0,2.0
wine,AnnealedNN,2.3418123793184997,7.072249541709111,0.037000179290771484,5,10.0,2.0
wine,StrategyNN,1.9278746283301298,1.9819768032432898,111.58428168296814,5,10.0,2.0
wine,GeneticNN,1.822916192270082,1.8591499459575775,157.2895531654358,5,10.0,2.0
wine,BasicNN,3.103784662744147,11.223450238966922,0.003007173538208008,5,10.0,3.0
wine,RandomNN,2.0896497480732465,2.217015607701022,0.013998985290527344,5,10.0,3.0
wine,AnnealedNN,8.952735135029577,8.395843834216837,0.034999847412109375,5,10.0,3.0
wine,StrategyNN,1.8971785457842696,1.9403379391780036,108.75354075431824,5,10.0,3.0
wine,GeneticNN,1.7656215514526896,1.9773253260958272,164.3403239250183,5,10.0,3.0
wine,BasicNN,2.987595021827733,13.338353299865753,0.003999948501586914,5,10.0,4.0
wine,RandomNN,2.113092605871317,2.3595911512424714,0.01298666000366211,5,10.0,4.0
wine,AnnealedNN,3.3554974980810197,9.46225299930736,0.04100322723388672,5,10.0,4.0
wine,StrategyNN,1.9127190715832656,1.8561166673001663,121.79477095603943,5,10.0,4.0
wine,GeneticNN,1.8982549963941207,1.8810635397252666,173.77434158325195,5,10.0,4.0
breast_cancer,BasicNN,1.794716145163165,35.45556028200141,0.010000228881835938,5,10.0,0.0
breast_cancer,RandomNN,1.3977053207991386,1.2718335852904352,0.023998737335205078,5,10.0,0.0
breast_cancer,AnnealedNN,3.7949986157311306,4.924855259932786,0.04200005531311035,5,10.0,0.0
breast_cancer,StrategyNN,1.3154558506195324,1.236185426548558,14.283934831619263,5,10.0,0.0
breast_cancer,GeneticNN,0.935452262722526,0.9548935590414985,17.279329538345337,5,10.0,0.0
breast_cancer,BasicNN,1.3526043328322863,6.5907439965479915,0.008994817733764648,5,10.0,1.0
breast_cancer,RandomNN,1.230914398877738,1.4252653275970544,0.019896268844604492,5,10.0,1.0
breast_cancer,AnnealedNN,2.7797272355597396,4.892679485132029,0.08990645408630371,5,10.0,1.0
breast_cancer,StrategyNN,1.2177083453372655,1.3487550500491816,14.802669525146484,5,10.0,1.0
breast_cancer,GeneticNN,0.8749163182949035,1.143818417255281,18.254089832305908,5,10.0,1.0
breast_cancer,BasicNN,2.104208388558383,21.271309178476763,0.0060002803802490234,5,10.0,2.0
breast_cancer,RandomNN,1.4157066076408231,1.3107434155667423,0.018002748489379883,5,10.0,2.0
breast_cancer,AnnealedNN,2.0361035639966056,2.0029173726216505,0.03600049018859863,5,10.0,2.0
breast_cancer,StrategyNN,1.2105841102145896,1.2155168101654792,14.489503622055054,5,10.0,2.0
breast_cancer,GeneticNN,0.9067938398783074,0.9602172053645879,17.46987271308899,5,10.0,2.0
breast_cancer,BasicNN,1.7749084203231742,35.69148062174186,0.0060040950775146484,5,10.0,3.0
breast_cancer,RandomNN,1.3886228728483845,1.4226419063312887,0.01700115203857422,5,10.0,3.0
breast_cancer,AnnealedNN,1.893438048678792,4.204919636182216,0.03501176834106445,5,10.0,3.0
breast_cancer,StrategyNN,1.2428405624665368,1.1910233799185819,13.876506090164185,5,10.0,3.0
breast_cancer,GeneticNN,0.9905199980333151,0.9178936141557341,17.1540265083313,5,10.0,3.0
breast_cancer,BasicNN,2.383637569744406,,0.004999876022338867,5,10.0,4.0
breast_cancer,RandomNN,1.3634772113763836,1.3028169201122868,0.02000260353088379,5,10.0,4.0
breast_cancer,AnnealedNN,2.530995405906083,2.9854777878839855,0.036994218826293945,5,10.0,4.0
breast_cancer,StrategyNN,1.2545372864563407,1.2184024351353244,15.115419149398804,5,10.0,4.0
breast_cancer,GeneticNN,0.6895264501307858,0.6298490616678043,18.381698608398438,5,10.0,4.0
heart,BasicNN,4.98583950770821,3.2052825644268705,0.007003068923950195,5,10.0,0.0
heart,RandomNN,3.0762198703642536,3.2369872321148128,0.02000260353088379,5,10.0,0.0
heart,AnnealedNN,6.399709278277468,6.095871798854708,0.04200029373168945,5,10.0,0.0
heart,StrategyNN,2.4001932756771516,2.083841864273492,18.722612619400024,5,10.0,0.0
heart,GeneticNN,2.1873485102063968,1.8635109206472127,22.76844358444214,5,10.0,0.0
heart,BasicNN,3.608516755948393,6.80526811974936,0.009003400802612305,5,10.0,1.0
heart,RandomNN,2.729853372868572,3.065866643403163,0.016998767852783203,5,10.0,1.0
heart,AnnealedNN,4.836746042637345,4.4996217520370125,0.03801250457763672,5,10.0,1.0
heart,StrategyNN,2.257973163466789,2.4157560310759068,18.64114236831665,5,10.0,1.0
heart,GeneticNN,2.1765738114231303,2.6574351529782425,20.587677478790283,5,10.0,1.0
heart,BasicNN,5.203764485637056,8.60925414947914,0.009002923965454102,5,10.0,2.0
heart,RandomNN,3.174878935103155,3.3805103311506874,0.023000478744506836,5,10.0,2.0
heart,AnnealedNN,3.913453724779278,12.840685398845686,0.04000449180603027,5,10.0,2.0
heart,StrategyNN,2.082419268752183,2.2867371069393796,17.965721368789673,5,10.0,2.0
heart,GeneticNN,2.17267497562077,2.1802804681135513,25.251734495162964,5,10.0,2.0
heart,BasicNN,4.831311139233512,15.14708648980787,0.009999275207519531,5,10.0,3.0
heart,RandomNN,3.748525108345374,3.7504221033873315,0.028002262115478516,5,10.0,3.0
heart,AnnealedNN,7.371184240466263,8.45239440712829,0.049001216888427734,5,10.0,3.0
heart,StrategyNN,2.171762918395171,1.9238101402009955,18.048600435256958,5,10.0,3.0
heart,GeneticNN,2.234506033637229,2.111202384053397,22.039726495742798,5,10.0,3.0
heart,BasicNN,5.104209873979244,8.971736400280882,0.0030012130737304688,5,10.0,4.0
heart,RandomNN,3.1994771110512557,3.2022810560615143,0.01900029182434082,5,10.0,4.0
