dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
iris,AnnealedNN,3.588148924392371,11.353984885549702,0.02640986442565918,5,10.0,4.0
wine,AnnealedNN,2.1907778555627537,6.332798310937773,0.03764605522155762,5,10.0,0.0
wine,AnnealedNN,1.9467986161395943,3.267556647674728,0.037355899810791016,5,10.0,1.0
wine,AnnealedNN,2.349298780912581,8.038288698747246,0.03856015205383301,5,10.0,2.0
wine,AnnealedNN,4.960181975943932,3.1990834861372144,0.03809690475463867,5,10.0,3.0
wine,AnnealedNN,1.8085633391799487,1.9233392417138673,0.0377197265625,5,10.0,4.0
breast_cancer,AnnealedNN,1.5386216655584182,2.2523910443039554,0.03360176086425781,5,10.0,0.0
breast_cancer,AnnealedNN,1.9193343348262117,4.454555680061554,0.0372920036315918,5,10.0,1.0
breast_cancer,AnnealedNN,2.178444893586591,2.244707934659322,0.033273935317993164,5,10.0,2.0
breast_cancer,AnnealedNN,1.212918115047648,4.395198666264212,0.03450608253479004,5,10.0,3.0
breast_cancer,AnnealedNN,1.3916035436790333,3.091047182097547,0.034493207931518555,5,10.0,4.0
heart,AnnealedNN,7.457167548480529,6.622777228929926,0.05135011672973633,5,10.0,0.0
heart,AnnealedNN,5.141635968145234,9.275746059045328,0.04643392562866211,5,10.0,1.0
heart,AnnealedNN,6.702168001348654,9.140826489561155,0.04347705841064453,5,10.0,2.0
heart,AnnealedNN,4.924071542403597,22.82425213368936,0.04524493217468262,5,10.0,3.0
heart,AnnealedNN,7.145451712692656,15.876099138697887,0.0519258975982666,5,10.0,4.0
iris,AnnealedNN,2.443992949473609,2.319268228759116,0.05424618721008301,5,10.0,0.0
iris,AnnealedNN,1.952034123559702,2.83315053445829,0.03814291954040527,5,10.0,1.0
iris,AnnealedNN,3.091308783978148,5.142293380074382,0.03066396713256836,5,10.0,2.0
iris,AnnealedNN,4.939687591138308,10.81318347827224,0.03061079978942871,5,10.0,3.0
